product_id,external_product_id,platform_id,country_id,shop_id,category_id,product_title,product_title_translated,brand,description,main_image_url,url,is_ad,first_seen_date,last_updated
875,PLAT10_90538,10,3,94,7,NYX Makeup Deluxe Edition,NYX Makeup Deluxe Edition 越南版,NYX,在Vietnam广受欢迎的NYX产品，质量保证,/images/products/makeup/nyx_14.jpg,https://example.com/product/PROD63196204,False,2025-03-26,2025-04-09
876,TPD_16744,3,1,74,6,Biore Sunscreen & Skincare Premium Edition,Biore Sunscreen & Skincare Premium Edition 印尼版,Biore,Biore品牌畅销产品，适合本地使用,/images/products/sunscreen_&_skincare/biore_7.jpg,https://tokopedia.com/product/PROD43263211,False,2025-01-14,2025-01-24
877,LZD_80318,2,8,20,1,Panasonic Model 52 6GB RAM 512GB,Panasonic Model 52 6GB RAM 512GB (传统销售),Panasonic,Panasonic品牌优质产品，东南亚市场专供,/images/products/electronics/panasonic_13.jpg,https://lazada.co.id/product/PROD55984128,True,2025-10-08,2025-10-13
878,LZD_38806,2,9,9,4,Sulwhasoo Luxe Mascara,Sulwhasoo Luxe Mascara 缅甸版,Sulwhasoo,Sulwhasoo品牌经典产品，符合当地标准,/images/products/beauty_&_cosmetics/sulwhasoo_3.jpg,https://lazada.co.id/product/PROD26387709,False,2025-09-28,2025-10-16
879,LZD_63807,2,8,24,8,Milo Food & Beverages Standard Edition,传统Milo Food & Beverages Standard Edition,Milo,在Laos广受欢迎的Milo产品，正品保障,/images/products/food_&_beverages/milo_2.jpg,https://lazada.co.id/product/PROD37875107,True,2025-12-01,2025-12-03
880,LZD_71689,2,9,30,9,Decathlon Sports & Outdoors Premium Edition,Decathlon Sports & Outdoors Premium Edition (传统销售),Decathlon,Decathlon品牌热门产品，符合当地标准,/images/products/sports_&_outdoors/decathlon_4.jpg,https://lazada.co.id/product/PROD72337519,True,2025-02-04,2025-03-15
881,TPD_23934,3,1,52,4,The Face Shop Whitening Mascara,The Face Shop Whitening Mascara 本土版,The Face Shop,The Face Shop品牌优质产品，东南亚市场专供,/images/products/beauty_&_cosmetics/the_face_shop_19.jpg,https://tokopedia.com/product/PROD29686420,False,2025-05-28,2025-07-23
882,PLAT16_97570,16,5,91,14,Bridgestone Automotive Premium Edition,Bridgestone Automotive Premium Edition (新加坡销售),Bridgestone,Bridgestone品牌热门产品，符合当地标准,/images/products/automotive/bridgestone_8.jpg,https://example.com/product/PROD32107729,False,2025-10-18,2025-12-07
883,PLAT16_34693,16,5,18,3,OPPO Mobile Phones Deluxe Edition,OPPO Mobile Phones Deluxe Edition (优质销售),OPPO,在Singapore备受好评的OPPO产品，质量保证,/images/products/mobile_phones/oppo_9.jpg,https://example.com/product/PROD95170274,False,2025-01-28,2025-02-15
884,PLAT9_59597,9,3,3,8,Pocky Food & Beverages Standard Edition,越南Pocky Food & Beverages Standard Edition,Pocky,限时优惠的Pocky产品，适合热带地区使用,/images/products/food_&_beverages/pocky_5.jpg,https://example.com/product/PROD23384537,True,2025-12-12,2025-12-15
885,SH_SG_78315,15,5,62,15,Purina Pet Supplies Deluxe Edition,Purina Pet Supplies Deluxe Edition (狮城销售),Purina,节日特供的Purina产品，专为东南亚气候设计,/images/products/pet_supplies/purina_5.jpg,https://shopee.sg/product/PROD99571350,False,2025-04-07,2025-05-27
886,PLAT25_85009,25,3,89,8,Coca-Cola Food & Beverages Premium Edition,本地Coca-Cola Food & Beverages Premium Edition,Coca-Cola,全新上市的Coca-Cola产品，本地化适配,/images/products/food_&_beverages/coca-cola_13.jpg,https://example.com/product/PROD34964299,False,2025-09-03,2025-10-27
887,LZD_94761,2,7,75,15,Whiskas Pet Supplies Standard Edition,Whiskas Pet Supplies Standard Edition (传统销售),Whiskas,节日特供的Whiskas产品，专为东南亚气候设计,/images/products/pet_supplies/whiskas_7.jpg,https://lazada.co.id/product/PROD98651537,False,2025-08-14,2025-09-04
888,SHOPEE_34812,1,10,10,4,Shiseido Whitening Foundation,Shiseido Whitening Foundation 文莱版,Shiseido,在Brunei广受欢迎的Shiseido产品，质量保证,/images/products/beauty_&_cosmetics/shiseido_8.jpg,https://shopee.co.id/product/PROD70955473,False,2025-04-18,2025-06-01
889,PLAT18_22129,18,4,59,12,Xbox Toys & Games Deluxe Edition,Xbox Toys & Games Deluxe Edition (大马销售),Xbox,限时优惠的Xbox产品，本地化适配,/images/products/toys_&_games/xbox_7.jpg,https://example.com/product/PROD78288200,False,2025-07-30,2025-08-12
890,TT_ID_72268,26,1,82,10,Sarong Formal Dress,印尼传统服饰 - Sarong Formal Dress,Sarong,Sarong品牌经典产品，符合当地标准,/images/products/traditional_clothing/sarong_11.jpg,https://tiktok.com/id/product/PROD95935649,True,2025-08-25,2025-09-24
891,LZD_31774,2,8,68,9,Columbia Sports & Outdoors Premium Edition,Columbia Sports & Outdoors Premium Edition (寮国销售),Columbia,限时优惠的Columbia产品，本地化适配,/images/products/sports_&_outdoors/columbia_6.jpg,https://lazada.co.id/product/PROD57216124,False,2025-07-04,2025-09-02
892,SH_SG_54610,15,5,82,9,Adidas Sports & Outdoors Basic Edition,Adidas Sports & Outdoors Basic Edition (狮城销售),Adidas,限时优惠的Adidas产品，本地化适配,/images/products/sports_&_outdoors/adidas_1.jpg,https://shopee.sg/product/PROD64675929,True,2025-08-10,2025-09-07
893,TT_ID_44406,26,1,74,1,Sony Smart Washing Machine,Sony Smart Washing Machine (印尼销售),Sony,在Indonesia广受欢迎的Sony产品，质量保证,/images/products/electronics/sony_16.jpg,https://tiktok.com/id/product/PROD33966141,False,2025-05-27,2025-07-05
894,PLAT29_54287,29,5,37,7,Charlotte Tilbury Makeup Basic Edition,Charlotte Tilbury Makeup Basic Edition 优质版,Charlotte Tilbury,节日特供的Charlotte Tilbury产品，适合热带地区使用,/images/products/makeup/charlotte_tilbury_19.jpg,https://example.com/product/PROD44563497,False,2025-08-01,2025-09-27
895,LZD_19565,2,8,47,6,Nivea Sunscreen & Skincare Premium Edition,Nivea Sunscreen & Skincare Premium Edition 老挝版,Nivea,在Laos广受欢迎的Nivea产品，正品保障,/images/products/sunscreen_&_skincare/nivea_4.jpg,https://lazada.co.id/product/PROD56182661,True,2025-06-13,2025-07-06
896,AMZ_83201,20,5,84,3,Realme Mobile Phones Basic Edition,Realme Mobile Phones Basic Edition (狮城销售),Realme,限时优惠的Realme产品，专为东南亚气候设计,/images/products/mobile_phones/realme_2.jpg,https://amazon.sg/product/PROD18734241,True,2025-05-08,2025-06-09
897,PLAT14_49534,14,6,70,12,Xbox Toys & Games Basic Edition,Xbox Toys & Games Basic Edition (菲式销售),Xbox,全新上市的Xbox产品，适合热带地区使用,/images/products/toys_&_games/xbox_13.jpg,https://example.com/product/PROD54229470,False,2025-11-10,2025-12-24
898,SH_PH_25951,13,6,22,6,Wardah Sunscreen & Skincare Deluxe Edition,Wardah Sunscreen & Skincare Deluxe Edition 传统版,Wardah,全新上市的Wardah产品，本地化适配,/images/products/sunscreen_&_skincare/wardah_5.jpg,https://shopee.ph/product/PROD93130694,True,2025-06-01,2025-06-06
899,SHOPEE_96864,1,10,93,4,Loreal Moisturizing Foundation,Loreal Moisturizing Foundation 传统版,Loreal,限时优惠的Loreal产品，适合热带地区使用,/images/products/beauty_&_cosmetics/loreal_3.jpg,https://shopee.co.id/product/PROD35864488,False,2025-11-25,2026-01-14
900,LZD_80532,2,10,93,4,The Face Shop Lipstick SPF 50+,The Face Shop Lipstick SPF 50+ 传统版,The Face Shop,在Brunei备受好评的The Face Shop产品，官方授权,/images/products/beauty_&_cosmetics/the_face_shop_9.jpg,https://lazada.co.id/product/PROD16678991,False,2025-04-06,2025-05-15
901,LZD_VN_11966,5,3,28,3,Apple Mobile Phones Standard Edition,Apple Mobile Phones Standard Edition (传统销售),Apple,全新上市的Apple产品，专为东南亚气候设计,/images/products/mobile_phones/apple_15.jpg,https://lazada.vn/product/PROD36850259,True,2025-05-29,2025-06-06
902,LZD_97622,2,8,43,10,Songket Winter Collection T-Shirt,老挝传统服饰 - Songket Winter Collection T-Shirt,Songket,在Laos广受欢迎的Songket产品，质量保证,/images/products/traditional_clothing/songket_11.jpg,https://lazada.co.id/product/PROD73083510,True,2025-12-28,2026-01-06
903,AMZ_50367,20,5,27,14,Shell Automotive Basic Edition,Shell Automotive Basic Edition (新加坡销售),Shell,Shell品牌热门产品，东南亚市场专供,/images/products/automotive/shell_9.jpg,https://amazon.sg/product/PROD65528906,False,2025-12-29,2026-01-18
904,LZD_84726,2,9,51,5,Lock&Lock Home & Living Standard Edition,Lock&Lock Home & Living Standard Edition (缅甸销售),Lock&Lock,全新上市的Lock&Lock产品，本地化适配,/images/products/home_&_living/lock&lock_17.jpg,https://lazada.co.id/product/PROD75323560,False,2025-02-07,2025-03-30
905,LZD_54708,2,10,50,8,Nescafe Food & Beverages Deluxe Edition,文莱Nescafe Food & Beverages Deluxe Edition,Nescafe,Nescafe品牌畅销产品，东南亚市场专供,/images/products/food_&_beverages/nescafe_6.jpg,https://lazada.co.id/product/PROD50677387,False,2025-09-22,2025-11-03
906,BUKA_84185,8,1,19,3,Realme Mobile Phones Standard Edition,Realme Mobile Phones Standard Edition (本土销售),Realme,节日特供的Realme产品，本地化适配,/images/products/mobile_phones/realme_10.jpg,https://bukalapak.com/product/PROD58306173,False,2025-07-31,2025-09-01
907,SHOPEE_38195,1,7,15,8,Indomie Food & Beverages Premium Edition,传统Indomie Food & Beverages Premium Edition,Indomie,限时优惠的Indomie产品，适合热带地区使用,/images/products/food_&_beverages/indomie_15.jpg,https://shopee.co.id/product/PROD32174899,False,2025-09-03,2025-10-01
908,LZD_64979,2,1,62,14,Castrol Automotive Basic Edition,Castrol Automotive Basic Edition (印尼销售),Castrol,Castrol品牌优质产品，适合本地使用,/images/products/automotive/castrol_13.jpg,https://lazada.co.id/product/PROD66521655,False,2025-12-08,2026-01-21
909,LZD_VN_90596,5,3,58,13,Amway Health & Wellness Deluxe Edition,Amway Health & Wellness Deluxe Edition (传统销售),Amway,Amway品牌畅销产品，东南亚市场专供,/images/products/health_&_wellness/amway_3.jpg,https://lazada.vn/product/PROD29187155,True,2025-08-01,2025-09-26
910,SHOPEE_17704,1,10,36,12,PlayStation Toys & Games Deluxe Edition,PlayStation Toys & Games Deluxe Edition (传统销售),PlayStation,PlayStation品牌畅销产品，东南亚市场专供,/images/products/toys_&_games/playstation_16.jpg,https://shopee.co.id/product/PROD25597103,False,2025-02-08,2025-02-12
911,LZD_30037,2,10,33,2,Denim Dress by Gucci,Denim Dress by Gucci (文莱销售),Gucci,在Brunei备受好评的Gucci产品，正品保障,/images/products/fashion/gucci_4.jpg,https://lazada.co.id/product/PROD65198589,False,2025-08-13,2025-09-22
912,SHOPEE_24333,1,10,59,3,Huawei Mobile Phones Standard Edition,Huawei Mobile Phones Standard Edition (文莱销售),Huawei,在Brunei备受好评的Huawei产品，官方授权,/images/products/mobile_phones/huawei_9.jpg,https://shopee.co.id/product/PROD98610285,False,2025-09-29,2025-11-23
913,BLI_78228,7,1,8,15,Pedigree Pet Supplies Deluxe Edition,Pedigree Pet Supplies Deluxe Edition (印尼销售),Pedigree,限时优惠的Pedigree产品，本地化适配,/images/products/pet_supplies/pedigree_16.jpg,https://blibli.com/product/PROD87387884,False,2025-04-14,2025-04-18
914,SH_SG_10703,15,5,70,5,Index Home & Living Basic Edition,Index Home & Living Basic Edition (新加坡销售),Index,全新上市的Index产品，本地化适配,/images/products/home_&_living/index_16.jpg,https://shopee.sg/product/PROD93547566,False,2025-07-15,2025-09-03
915,SH_MY_70286,11,4,88,11,Staedtler Books & Stationery Standard Edition,Staedtler Books & Stationery Standard Edition (大马销售),Staedtler,Staedtler品牌经典产品，东南亚市场专供,/images/products/books_&_stationery/staedtler_5.jpg,https://shopee.com.my/product/PROD11041652,False,2025-11-30,2025-12-10
916,SHOPEE_72500,1,10,77,7,MAC Makeup Basic Edition,MAC Makeup Basic Edition 文莱版,MAC,MAC品牌经典产品，东南亚市场专供,/images/products/makeup/mac_10.jpg,https://shopee.co.id/product/PROD39150568,True,2025-11-05,2025-12-30
917,PLAT30_42826,30,4,9,10,Songket Sport Shoes,传统传统服饰 - Songket Sport Shoes,Songket,全新上市的Songket产品，适合热带地区使用,/images/products/traditional_clothing/songket_16.jpg,https://example.com/product/PROD95284538,False,2025-09-27,2025-11-19
918,TT_VN_72743,28,3,39,14,Michelin Automotive Premium Edition,Michelin Automotive Premium Edition (本地销售),Michelin,Michelin品牌优质产品，符合当地标准,/images/products/automotive/michelin_18.jpg,https://tiktok.com/vn/product/PROD57530425,False,2025-06-12,2025-07-02
919,LZD_99994,2,7,63,8,Indomie Food & Beverages Basic Edition,高棉Indomie Food & Beverages Basic Edition,Indomie,Indomie品牌畅销产品，符合当地标准,/images/products/food_&_beverages/indomie_9.jpg,https://lazada.co.id/product/PROD86282292,False,2025-11-26,2025-12-25
920,SHOPEE_37426,1,8,95,2,Cotton Jacket by Uniqlo,Cotton Jacket by Uniqlo (老挝销售),Uniqlo,Uniqlo品牌畅销产品，东南亚市场专供,/images/products/fashion/uniqlo_9.jpg,https://shopee.co.id/product/PROD73806967,True,2025-01-09,2025-02-12
921,SHOPEE_68264,1,1,66,14,Michelin Automotive Deluxe Edition,Michelin Automotive Deluxe Edition (印尼销售),Michelin,Michelin品牌畅销产品，适合本地使用,/images/products/automotive/michelin_12.jpg,https://shopee.co.id/product/PROD88063143,True,2025-07-28,2025-09-21
922,TT_ID_13807,26,1,14,12,Mattel Toys & Games Deluxe Edition,Mattel Toys & Games Deluxe Edition (本土销售),Mattel,节日特供的Mattel产品，专为东南亚气候设计,/images/products/toys_&_games/mattel_11.jpg,https://tiktok.com/id/product/PROD87438201,True,2025-01-15,2025-01-17
923,LZD_39269,2,7,11,6,Neutrogena Sunscreen & Skincare Standard Edition,Neutrogena Sunscreen & Skincare Standard Edition 高棉版,Neutrogena,Neutrogena品牌畅销产品，符合当地标准,/images/products/sunscreen_&_skincare/neutrogena_20.jpg,https://lazada.co.id/product/PROD64323742,True,2025-10-23,2025-12-09
924,SHOPEE_36976,1,7,10,3,Apple Mobile Phones Premium Edition,Apple Mobile Phones Premium Edition (高棉销售),Apple,在Cambodia广受欢迎的Apple产品，正品保障,/images/products/mobile_phones/apple_19.jpg,https://shopee.co.id/product/PROD12920786,False,2025-09-19,2025-11-09
925,AMZ_37031,20,5,83,8,Coca-Cola Food & Beverages Deluxe Edition,狮城Coca-Cola Food & Beverages Deluxe Edition,Coca-Cola,限时优惠的Coca-Cola产品，本地化适配,/images/products/food_&_beverages/coca-cola_13.jpg,https://amazon.sg/product/PROD87078334,False,2025-11-28,2025-12-27
926,LZD_VN_86489,5,3,75,12,Xbox Toys & Games Deluxe Edition,Xbox Toys & Games Deluxe Edition (本地销售),Xbox,在Vietnam销量领先的Xbox产品，官方授权,/images/products/toys_&_games/xbox_10.jpg,https://lazada.vn/product/PROD98807833,False,2025-01-23,2025-03-24
927,LZD_90061,2,7,10,3,Vivo Mobile Phones Premium Edition,Vivo Mobile Phones Premium Edition (传统销售),Vivo,节日特供的Vivo产品，本地化适配,/images/products/mobile_phones/vivo_6.jpg,https://lazada.co.id/product/PROD59200381,False,2025-03-15,2025-05-01
928,PLAT16_23094,16,5,23,6,Nivea Sunscreen & Skincare Premium Edition,Nivea Sunscreen & Skincare Premium Edition 新加坡版,Nivea,Nivea品牌经典产品，符合当地标准,/images/products/sunscreen_&_skincare/nivea_14.jpg,https://example.com/product/PROD11013626,False,2025-05-18,2025-07-09
929,LZD_30631,2,7,84,14,Castrol Automotive Basic Edition,Castrol Automotive Basic Edition (柬埔寨销售),Castrol,Castrol品牌热门产品，东南亚市场专供,/images/products/automotive/castrol_9.jpg,https://lazada.co.id/product/PROD31820784,False,2025-10-07,2025-10-14
930,SHOPEE_35628,1,10,74,9,Nike Sports & Outdoors Deluxe Edition,Nike Sports & Outdoors Deluxe Edition (文莱销售),Nike,Nike品牌畅销产品，符合当地标准,/images/products/sports_&_outdoors/nike_9.jpg,https://shopee.co.id/product/PROD99921981,False,2025-09-13,2025-09-28
931,LZD_63178,2,9,60,9,Nike Sports & Outdoors Premium Edition,Nike Sports & Outdoors Premium Edition (缅甸销售),Nike,Nike品牌畅销产品，适合本地使用,/images/products/sports_&_outdoors/nike_17.jpg,https://lazada.co.id/product/PROD73512465,True,2025-02-08,2025-04-04
932,SHOPEE_77457,1,9,1,7,Huda Beauty Makeup Deluxe Edition,Huda Beauty Makeup Deluxe Edition 缅甸版,Huda Beauty,在Myanmar广受欢迎的Huda Beauty产品，正品保障,/images/products/makeup/huda_beauty_3.jpg,https://shopee.co.id/product/PROD32710488,False,2025-06-13,2025-07-04
933,LZD_18322,2,7,38,12,Mattel Toys & Games Basic Edition,Mattel Toys & Games Basic Edition (传统销售),Mattel,Mattel品牌优质产品，东南亚市场专供,/images/products/toys_&_games/mattel_19.jpg,https://lazada.co.id/product/PROD98888841,False,2025-11-18,2026-01-09
934,SHOPEE_46906,1,1,92,6,Mistine Sunscreen & Skincare Deluxe Edition,Mistine Sunscreen & Skincare Deluxe Edition 传统版,Mistine,节日特供的Mistine产品，适合热带地区使用,/images/products/sunscreen_&_skincare/mistine_9.jpg,https://shopee.co.id/product/PROD83095945,True,2025-06-10,2025-06-11
935,LZD_88944,2,1,45,3,Huawei Mobile Phones Basic Edition,Huawei Mobile Phones Basic Edition (传统销售),Huawei,在Indonesia备受好评的Huawei产品，官方授权,/images/products/mobile_phones/huawei_10.jpg,https://lazada.co.id/product/PROD92959944,False,2025-12-23,2026-01-27
